TRANSACTION_ID;TRANSACTION_DATE;TRANSACTION_TIME;TRANSACTION_QTY;STORE_ID;STORE_LOCATION;PRODUCT_ID;UNIT_PRICE;PRODUCT_CATEGORY;PRODUCT_TYPE;PRODUCT_DETAIL;TIME_BUCKETS;MONTH_ID;TOTAL_SALES2;WEEKDAY
82180;2023/05/02;24:34,0;1;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;3,1;Tuesday
82181;2023/05/02;25:12,0;1;5;Lower Manhattan;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82182;2023/05/02;26:37,0;1;3;Astoria;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82183;2023/05/02;26:37,0;1;3;Astoria;76;3,5;Bakery;Biscotti;Chocolate Chip Biscotti;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82184;2023/05/02;26:38,0;1;3;Astoria;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Peak Afternoon Rush 4PM-5PM;202305;2,2;Tuesday
82185;2023/05/02;26:38,0;1;3;Astoria;73;3,75;Bakery;Pastry;Almond Croissant;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82186;2023/05/02;27:14,0;1;3;Astoria;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82187;2023/05/02;27:14,0;1;3;Astoria;72;3,25;Bakery;Scone;Ginger Scone;Peak Afternoon Rush 4PM-5PM;202305;3,25;Tuesday
82188;2023/05/02;27:34,0;2;3;Astoria;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82189;2023/05/02;29:00,0;1;8;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Peak Afternoon Rush 4PM-5PM;202305;4,75;Tuesday
82190;2023/05/02;30:05,0;1;5;Lower Manhattan;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82191;2023/05/02;30:37,0;2;8;Hell's Kitchen;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82192;2023/05/02;30:45,0;1;8;Hell's Kitchen;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82193;2023/05/02;30:59,0;2;8;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82194;2023/05/02;31:20,0;2;3;Astoria;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Peak Afternoon Rush 4PM-5PM;202305;7,5;Tuesday
82195;2023/05/02;32:14,0;2;3;Astoria;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82196;2023/05/02;32:25,0;2;5;Lower Manhattan;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82197;2023/05/02;32:47,0;1;8;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Peak Afternoon Rush 4PM-5PM;202305;2,2;Tuesday
82198;2023/05/02;33:17,0;1;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;3,1;Tuesday
82199;2023/05/02;33:17,0;1;5;Lower Manhattan;75;3,5;Bakery;Pastry;Croissant;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82200;2023/05/02;34:01,0;1;8;Hell's Kitchen;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82201;2023/05/02;35:22,0;1;3;Astoria;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Peak Afternoon Rush 4PM-5PM;202305;2,2;Tuesday
82202;2023/05/02;35:35,0;1;3;Astoria;48;2,5;Tea;Brewed Black tea;English Breakfast Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82203;2023/05/02;35:54,0;2;8;Hell's Kitchen;49;3;Tea;Brewed Black tea;English Breakfast Lg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82204;2023/05/02;36:18,0;2;8;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Peak Afternoon Rush 4PM-5PM;202305;4,4;Tuesday
82205;2023/05/02;38:00,0;1;8;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;Peak Afternoon Rush 4PM-5PM;202305;2;Tuesday
82206;2023/05/02;39:02,0;2;8;Hell's Kitchen;39;4,25;Coffee;Barista Espresso;Latte Rg;Peak Afternoon Rush 4PM-5PM;202305;8,5;Tuesday
82207;2023/05/02;39:22,0;2;8;Hell's Kitchen;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;6,2;Tuesday
82208;2023/05/02;40:19,0;1;3;Astoria;38;3,75;Coffee;Barista Espresso;Latte;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82209;2023/05/02;40:26,0;1;3;Astoria;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82210;2023/05/02;40:26,0;1;3;Astoria;79;3,75;Bakery;Scone;Jumbo Savory Scone;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82211;2023/05/02;40:41,0;1;8;Hell's Kitchen;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82212;2023/05/02;41:26,0;2;5;Lower Manhattan;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Peak Afternoon Rush 4PM-5PM;202305;4;Tuesday
82213;2023/05/02;42:11,0;2;3;Astoria;51;3;Tea;Brewed Black tea;Earl Grey Lg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82214;2023/05/02;43:00,0;2;8;Hell's Kitchen;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82215;2023/05/02;43:45,0;2;3;Astoria;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Peak Afternoon Rush 4PM-5PM;202305;9,5;Tuesday
82216;2023/05/02;44:14,0;1;3;Astoria;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82217;2023/05/02;44:55,0;2;5;Lower Manhattan;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82218;2023/05/02;45:32,0;1;3;Astoria;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82219;2023/05/02;47:49,0;2;8;Hell's Kitchen;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82220;2023/05/02;48:00,0;1;5;Lower Manhattan;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Peak Afternoon Rush 4PM-5PM;202305;4,25;Tuesday
82221;2023/05/02;49:33,0;1;5;Lower Manhattan;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82222;2023/05/02;49:41,0;1;3;Astoria;49;3;Tea;Brewed Black tea;English Breakfast Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82223;2023/05/02;52:45,0;1;5;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Peak Afternoon Rush 4PM-5PM;202305;2,2;Tuesday
82224;2023/05/02;54:29,0;2;8;Hell's Kitchen;33;3,5;Coffee;Gourmet brewed coffee;Ethiopia Lg;Peak Afternoon Rush 4PM-5PM;202305;7;Tuesday
82225;2023/05/02;55:03,0;1;8;Hell's Kitchen;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;3,1;Tuesday
82226;2023/05/02;55:27,0;1;3;Astoria;48;2,5;Tea;Brewed Black tea;English Breakfast Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82227;2023/05/02;55:54,0;2;3;Astoria;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82228;2023/05/02;55:54,0;1;3;Astoria;74;3,5;Bakery;Biscotti;Ginger Biscotti;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82229;2023/05/02;56:03,0;1;8;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Peak Afternoon Rush 4PM-5PM;202305;4,75;Tuesday
82230;2023/05/02;56:03,0;1;8;Hell's Kitchen;79;3,75;Bakery;Scone;Jumbo Savory Scone;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82231;2023/05/02;56:14,0;1;8;Hell's Kitchen;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Peak Afternoon Rush 4PM-5PM;202305;4,25;Tuesday
82232;2023/05/02;59:09,0;1;5;Lower Manhattan;23;2,5;Coffee;Drip coffee;Our Old Time Diner Blend Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82233;2023/05/02;00:03,0;1;3;Astoria;50;2,5;Tea;Brewed Black tea;Earl Grey Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82234;2023/05/02;00:52,0;1;8;Hell's Kitchen;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Peak Afternoon Rush 4PM-5PM;202305;2,2;Tuesday
82235;2023/05/02;02:45,0;1;8;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82236;2023/05/02;02:59,0;2;5;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82237;2023/05/02;02:59,0;1;5;Lower Manhattan;77;3;Bakery;Scone;Oatmeal Scone;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82238;2023/05/02;04:44,0;2;8;Hell's Kitchen;22;2;Coffee;Drip coffee;Our Old Time Diner Blend Sm;Peak Afternoon Rush 4PM-5PM;202305;4;Tuesday
82239;2023/05/02;06:36,0;1;5;Lower Manhattan;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82240;2023/05/02;07:45,0;2;8;Hell's Kitchen;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82241;2023/05/02;08:13,0;1;3;Astoria;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Peak Afternoon Rush 4PM-5PM;202305;4,75;Tuesday
82242;2023/05/02;09:00,0;2;3;Astoria;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82243;2023/05/02;10:24,0;2;8;Hell's Kitchen;55;4;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;8;Tuesday
82244;2023/05/02;10:36,0;1;8;Hell's Kitchen;33;3,5;Coffee;Gourmet brewed coffee;Ethiopia Lg;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82245;2023/05/02;11:46,0;2;8;Hell's Kitchen;41;4,25;Coffee;Barista Espresso;Cappuccino Lg;Peak Afternoon Rush 4PM-5PM;202305;8,5;Tuesday
82246;2023/05/02;11:47,0;2;3;Astoria;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Peak Afternoon Rush 4PM-5PM;202305;9,5;Tuesday
82247;2023/05/02;11:47,0;1;3;Astoria;74;3,5;Bakery;Biscotti;Ginger Biscotti;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82248;2023/05/02;12:17,0;1;8;Hell's Kitchen;42;2,5;Tea;Brewed herbal tea;Lemon Grass Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82249;2023/05/02;12:45,0;2;3;Astoria;42;2,5;Tea;Brewed herbal tea;Lemon Grass Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82250;2023/05/02;13:15,0;2;8;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82251;2023/05/02;13:53,0;1;8;Hell's Kitchen;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82252;2023/05/02;14:19,0;1;8;Hell's Kitchen;55;4;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;4;Tuesday
82253;2023/05/02;14:40,0;2;8;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Peak Afternoon Rush 4PM-5PM;202305;7,5;Tuesday
82254;2023/05/02;15:27,0;2;8;Hell's Kitchen;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82255;2023/05/02;15:28,0;2;5;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Peak Afternoon Rush 4PM-5PM;202305;7;Tuesday
82256;2023/05/02;15:35,0;2;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;6,2;Tuesday
82257;2023/05/02;16:13,0;2;3;Astoria;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Peak Afternoon Rush 4PM-5PM;202305;9;Tuesday
82258;2023/05/02;16:42,0;1;5;Lower Manhattan;40;3,75;Coffee;Barista Espresso;Cappuccino;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82259;2023/05/02;17:03,0;1;5;Lower Manhattan;87;3;Coffee;Barista Espresso;Ouro Brasileiro shot;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82260;2023/05/02;17:39,0;1;3;Astoria;35;3,1;Coffee;Premium brewed coffee;Jamaican Coffee River Rg;Peak Afternoon Rush 4PM-5PM;202305;3,1;Tuesday
82261;2023/05/02;18:26,0;1;3;Astoria;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82262;2023/05/02;18:26,0;1;3;Astoria;74;3,5;Bakery;Biscotti;Ginger Biscotti;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82263;2023/05/02;20:02,0;2;5;Lower Manhattan;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82264;2023/05/02;20:14,0;1;8;Hell's Kitchen;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82265;2023/05/02;20:29,0;2;5;Lower Manhattan;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82266;2023/05/02;21:01,0;1;3;Astoria;28;2;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;Peak Afternoon Rush 4PM-5PM;202305;2;Tuesday
82267;2023/05/02;21:19,0;2;3;Astoria;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82268;2023/05/02;21:25,0;2;8;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee;Jamaican Coffee River Sm;Peak Afternoon Rush 4PM-5PM;202305;4,9;Tuesday
82269;2023/05/02;21:52,0;2;8;Hell's Kitchen;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82270;2023/05/02;22:59,0;2;3;Astoria;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82271;2023/05/02;23:49,0;2;5;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Peak Afternoon Rush 4PM-5PM;202305;4,4;Tuesday
82272;2023/05/02;24:22,0;2;8;Hell's Kitchen;26;3;Coffee;Organic brewed coffee;Brazilian Rg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82273;2023/05/02;24:47,0;1;3;Astoria;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82274;2023/05/02;27:26,0;1;8;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82275;2023/05/02;27:59,0;1;3;Astoria;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Peak Afternoon Rush 4PM-5PM;202305;4,5;Tuesday
82276;2023/05/02;28:02,0;1;8;Hell's Kitchen;24;3;Coffee;Drip coffee;Our Old Time Diner Blend Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82277;2023/05/02;28:06,0;1;8;Hell's Kitchen;47;3;Tea;Brewed Green tea;Serenity Green Tea Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82278;2023/05/02;28:12,0;1;5;Lower Manhattan;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Peak Afternoon Rush 4PM-5PM;202305;4,5;Tuesday
82279;2023/05/02;29:00,0;2;3;Astoria;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Peak Afternoon Rush 4PM-5PM;202305;7;Tuesday
82280;2023/05/02;29:00,0;1;3;Astoria;74;3,5;Bakery;Biscotti;Ginger Biscotti;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82281;2023/05/02;29:21,0;2;3;Astoria;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82282;2023/05/02;29:41,0;1;3;Astoria;30;3;Coffee;Gourmet brewed coffee;Columbian Medium Roast Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82283;2023/05/02;29:42,0;1;8;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea;Peppermint Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82284;2023/05/02;29:42,0;1;8;Hell's Kitchen;71;3,75;Bakery;Pastry;Chocolate Croissant;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82285;2023/05/02;29:54,0;1;5;Lower Manhattan;49;3;Tea;Brewed Black tea;English Breakfast Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82286;2023/05/02;30:49,0;2;3;Astoria;40;3,75;Coffee;Barista Espresso;Cappuccino;Peak Afternoon Rush 4PM-5PM;202305;7,5;Tuesday
82287;2023/05/02;31:34,0;1;5;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82288;2023/05/02;31:34,0;1;5;Lower Manhattan;79;3,75;Bakery;Scone;Jumbo Savory Scone;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82289;2023/05/02;32:15,0;1;3;Astoria;43;3;Tea;Brewed herbal tea;Lemon Grass Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82290;2023/05/02;32:15,0;1;3;Astoria;73;3,75;Bakery;Pastry;Almond Croissant;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82291;2023/05/02;32:20,0;2;5;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Peak Afternoon Rush 4PM-5PM;202305;4,4;Tuesday
82292;2023/05/02;32:20,0;1;5;Lower Manhattan;74;3,5;Bakery;Biscotti;Ginger Biscotti;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82293;2023/05/02;33:46,0;2;3;Astoria;31;2,2;Coffee;Gourmet brewed coffee;Ethiopia Sm;Peak Afternoon Rush 4PM-5PM;202305;4,4;Tuesday
82294;2023/05/02;34:05,0;2;8;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee;Columbian Medium Roast Sm;Peak Afternoon Rush 4PM-5PM;202305;4;Tuesday
82295;2023/05/02;34:45,0;1;3;Astoria;58;3,5;Drinking Chocolate;Hot chocolate;Dark chocolate Rg;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82296;2023/05/02;34:55,0;2;3;Astoria;40;3,75;Coffee;Barista Espresso;Cappuccino;Peak Afternoon Rush 4PM-5PM;202305;7,5;Tuesday
82297;2023/05/02;34:58,0;2;3;Astoria;42;2,5;Tea;Brewed herbal tea;Lemon Grass Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82298;2023/05/02;35:03,0;2;3;Astoria;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82299;2023/05/02;35:08,0;2;3;Astoria;56;2,55;Tea;Brewed Chai tea;Spicy Eye Opener Chai Rg;Peak Afternoon Rush 4PM-5PM;202305;5,1;Tuesday
82300;2023/05/02;35:40,0;2;3;Astoria;51;3;Tea;Brewed Black tea;Earl Grey Lg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82301;2023/05/02;38:13,0;1;5;Lower Manhattan;59;4,5;Drinking Chocolate;Hot chocolate;Dark chocolate Lg;Peak Afternoon Rush 4PM-5PM;202305;4,5;Tuesday
82302;2023/05/02;38:25,0;1;3;Astoria;26;3;Coffee;Organic brewed coffee;Brazilian Rg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82303;2023/05/02;38:39,0;1;5;Lower Manhattan;60;3,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Rg;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82304;2023/05/02;38:48,0;1;5;Lower Manhattan;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;3,1;Tuesday
82305;2023/05/02;39:25,0;2;8;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee;Ethiopia Rg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82306;2023/05/02;39:25,0;1;8;Hell's Kitchen;69;3,25;Bakery;Biscotti;Hazelnut Biscotti;Peak Afternoon Rush 4PM-5PM;202305;3,25;Tuesday
82307;2023/05/02;39:44,0;2;8;Hell's Kitchen;36;3,75;Coffee;Premium brewed coffee;Jamaican Coffee River Lg;Peak Afternoon Rush 4PM-5PM;202305;7,5;Tuesday
82308;2023/05/02;42:09,0;2;3;Astoria;51;3;Tea;Brewed Black tea;Earl Grey Lg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82309;2023/05/02;42:18,0;1;3;Astoria;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82310;2023/05/02;43:03,0;1;8;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82311;2023/05/02;43:20,0;1;3;Astoria;61;4,75;Drinking Chocolate;Hot chocolate;Sustainably Grown Organic Lg;Peak Afternoon Rush 4PM-5PM;202305;4,75;Tuesday
82312;2023/05/02;44:04,0;2;3;Astoria;29;2,5;Coffee;Gourmet brewed coffee;Columbian Medium Roast Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82313;2023/05/02;45:16,0;1;8;Hell's Kitchen;46;2,5;Tea;Brewed Green tea;Serenity Green Tea Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82314;2023/05/02;45:27,0;1;8;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82315;2023/05/02;45:46,0;2;8;Hell's Kitchen;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82316;2023/05/02;47:35,0;2;3;Astoria;25;2,2;Coffee;Organic brewed coffee;Brazilian Sm;Peak Afternoon Rush 4PM-5PM;202305;4,4;Tuesday
82317;2023/05/02;48:10,0;1;3;Astoria;54;2,5;Tea;Brewed Chai tea;Morning Sunrise Chai Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82318;2023/05/02;48:34,0;2;3;Astoria;57;3,1;Tea;Brewed Chai tea;Spicy Eye Opener Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;6,2;Tuesday
82319;2023/05/02;48:39,0;2;5;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee;Brazilian Lg;Peak Afternoon Rush 4PM-5PM;202305;7;Tuesday
82320;2023/05/02;48:51,0;1;8;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82321;2023/05/02;49:31,0;1;5;Lower Manhattan;39;4,25;Coffee;Barista Espresso;Latte Rg;Peak Afternoon Rush 4PM-5PM;202305;4,25;Tuesday
82322;2023/05/02;49:46,0;2;8;Hell's Kitchen;87;3;Coffee;Barista Espresso;Ouro Brasileiro shot;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82323;2023/05/02;50:29,0;1;3;Astoria;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82324;2023/05/02;50:29,0;1;3;Astoria;79;3,75;Bakery;Scone;Jumbo Savory Scone;Peak Afternoon Rush 4PM-5PM;202305;3,75;Tuesday
82325;2023/05/02;51:00,0;2;3;Astoria;52;2,5;Tea;Brewed Chai tea;Traditional Blend Chai Rg;Peak Afternoon Rush 4PM-5PM;202305;5;Tuesday
82326;2023/05/02;51:00,0;1;3;Astoria;76;3,5;Bakery;Biscotti;Chocolate Chip Biscotti;Peak Afternoon Rush 4PM-5PM;202305;3,5;Tuesday
82327;2023/05/02;51:37,0;2;8;Hell's Kitchen;53;3;Tea;Brewed Chai tea;Traditional Blend Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;6;Tuesday
82328;2023/05/02;52:20,0;1;8;Hell's Kitchen;48;2,5;Tea;Brewed Black tea;English Breakfast Rg;Peak Afternoon Rush 4PM-5PM;202305;2,5;Tuesday
82329;2023/05/02;52:20,0;1;8;Hell's Kitchen;77;3;Bakery;Scone;Oatmeal Scone;Peak Afternoon Rush 4PM-5PM;202305;3;Tuesday
82330;2023/05/02;53:19,0;2;8;Hell's Kitchen;55;4;Tea;Brewed Chai tea;Morning Sunrise Chai Lg;Peak Afternoon Rush 4PM-5PM;202305;8;Tuesday
